"","Year","YearCode","CountryName","CountryCode","GDP","Pop","olympiccountry","GameType","Yearextra","locCity","locCountry","Rank","Gold","Silver","Bronze","Total","Participant","ParticMedalCheck","TotalAdj","AvgAnnualTemp","NumEvents","NumMedals","logPop","logGDP","logGDPperCap","TotalAdjLagBy1","predicted","residuals"
"3989",1976,"YR1976","Netherlands","NLD",101123520587,13774037,"Netherlands","Winter",1976,"Innsbruck","Austria",8,1,2,3,6,1,0,6,9.201737643,10,54,16.4382960013036,25.3396085826705,8.90131258136688,9,8,-2.337708729061
"4203",1980,"YR1980","Netherlands","NLD",180770339171,14149800,"Netherlands","Winter",1980,"Lake Placid","United States",11,1,2,1,4,1,0,4,9.201737643,10,64,16.465211047678,25.9204932181885,9.45528217051052,6,6,-2.33006805874793
"4417",1984,"YR1984","Netherlands","NLD",133307005495,14424211,"Netherlands","Winter",1984,"Sarajevo","Yugoslavia",0,0,0,0,0,1,0,0,9.201737643,10,57,16.4844186721554,25.6159206171012,9.13150194494582,4,4,-3.9430329860682
"4631",1988,"YR1988","Netherlands","NLD",242608986509,14760094,"Netherlands","Winter",1988,"Calgary","Canada",7,3,2,2,7,1,0,7,9.201737643,13,70,16.50743774568,26.2147168752641,9.70727912958411,0,1,6.11230493584976
"4845",1992,"YR1992","Netherlands","NLD",336214285714,15184166,"Netherlands","Winter",1992,"Albertville","France",12,1,1,2,4,1,0,4,9.201737643,14,145,16.5357637323327,26.5410145487314,10.0052508163988,7,8,-4.1049680045367
"5059",1994,"YR1994","Netherlands","NLD",351190216733,15382838,"Netherlands","Winter",1994,"Lillehammer","Norway",13,0,1,3,4,1,0,4,9.201737643,12,183,16.5487630303767,26.5845938416366,10.0358308112599,4,5,-0.579578380278003
"5273",1998,"YR1998","Netherlands","NLD",402648300378,15707209,"Netherlands","Winter",1998,"Nagano","Japan",8,5,4,2,11,1,0,11,9.201737643,14,205,16.5696303369059,26.7213293140888,10.1516989771829,4,5,6.1284389549243
"5487",2002,"YR2002","Netherlands","NLD",437807265199,16148929,"Netherlands","Winter",2002,"Salt Lake City","United States",10,3,5,0,8,1,0,8,9.201737643,15,234,16.5973642896445,26.8050446166873,10.2076803270429,11,11,-3.37016419361884
"5701",2006,"YR2006","Netherlands","NLD",677691901433,16346101,"Netherlands","Winter",2006,"Torino","Italy",13,3,2,4,9,1,0,9,9.201737643,15,252,16.6094999559208,27.2419585989403,10.6324586430195,8,8,0.534481954527147
"5915",2010,"YR2010","Netherlands","NLD",772090789474,16615394,"Netherlands","Winter",2010,"Vancouver","Canada",12,4,1,3,8,1,0,8,9.201737643,15,258,16.6258401730016,27.3723679830021,10.7465278100005,9,9,-1.1857615396553
"3563",1968,"YR1968","New Zealand","NZL",5180597621,2748100,"New Zealand","Winter",1968,"Grenoble","France",0,0,0,0,0,1,0,0,9.975832156,10,77,14.8264203217642,22.3681862574125,7.54176593564835,0,0,-0.322105145720003
"3777",1972,"YR1972","New Zealand","NZL",9525203023,2903900,"New Zealand","Winter",1972,"Sapporo","Japan",0,0,0,0,0,1,0,0,9.975832156,10,67,14.8815652190722,22.9772070724827,8.09564185341047,0,0,0.593114365307468
"3991",1976,"YR1976","New Zealand","NZL",13515337003,3110500,"New Zealand","Winter",1976,"Innsbruck","Austria",0,0,0,0,0,1,0,0,9.975832156,10,54,14.9502940429372,23.327090951843,8.37679690890582,0,0,0.357872573636523
"4205",1980,"YR1980","New Zealand","NZL",23039660510,3112900,"New Zealand","Winter",1980,"Lake Placid","United States",0,0,0,0,0,1,0,0,9.975832156,10,64,14.9510653255541,23.8604829378565,8.90941761230241,0,0,-0.347851936036063
"4419",1984,"YR1984","New Zealand","NZL",21435165426,3227100,"New Zealand","Winter",1984,"Sarajevo","Yugoslavia",0,0,0,0,0,1,0,0,9.975832156,10,57,14.9870944590882,23.7882986545313,8.80120419544309,0,0,0.135303007893882
"4633",1988,"YR1988","New Zealand","NZL",44770068058,3283400,"New Zealand","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,9.975832156,13,70,15.0043900288426,24.5248056293679,9.52041560052533,0,0,-0.498962792944627
"4847",1992,"YR1992","New Zealand","NZL",41210013983,3531700,"New Zealand","Winter",1992,"Albertville","France",18,0,1,0,1,1,0,1,9.975832156,14,145,15.0772898993862,24.4419471216079,9.36465722222169,0,1,-0.189327849133559
"5061",1994,"YR1994","New Zealand","NZL",54765288308,3620000,"New Zealand","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,9.975832156,12,183,15.101984583802,24.7263224051655,9.62433782136354,1,1,-1.38992764187907
"5275",1998,"YR1998","New Zealand","NZL",55606924101,3815000,"New Zealand","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,9.975832156,14,205,15.1544512227007,24.7415735646399,9.58712234193916,0,1,-0.721123224181722
"5489",2002,"YR2002","New Zealand","NZL",65999637538,3948500,"New Zealand","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,9.975832156,15,234,15.1888463179198,24.9129150871093,9.7240687691895,0,1,-0.888959637613426
"5703",2006,"YR2006","New Zealand","NZL",110304429416,4184600,"New Zealand","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,9.975832156,15,252,15.2469216778873,25.4265099202962,10.1795882424089,0,1,-0.732788017475323
"5917",2010,"YR2010","New Zealand","NZL",143246762590,4367800,"New Zealand","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,9.975832156,15,258,15.2897700078128,25.6878345925651,10.3980645847523,0,1,-0.589479494059298
"3354",1964,"YR1964","Norway","NOR",7159202706,3694339,"Norway","Winter",1964,"Innsbruck","Austria",2,3,6,6,15,1,0,15,0.753892466,11,69,15.1223122059692,22.691664457808,7.56935225183882,6,6,8.51822346432309
"3568",1968,"YR1968","Norway","NOR",10159934137,3816486,"Norway","Winter",1968,"Grenoble","France",1,6,6,2,14,1,0,14,0.753892466,10,77,15.1548406619315,23.041717796497,7.88687713456552,15,14,-0.158402861082524
"3782",1972,"YR1972","Norway","NOR",17219726177,3933004,"Norway","Winter",1972,"Sapporo","Japan",3,2,5,5,12,1,0,12,0.753892466,10,67,15.1849140684488,23.5693214343678,8.38440736591899,14,12,-0.30736410876142
"3996",1976,"YR1976","Norway","NOR",35575735361,4026152,"Norway","Winter",1976,"Innsbruck","Austria",5,3,3,1,7,1,0,7,0.753892466,10,54,15.2083216390643,24.2949296514325,9.0866080123682,12,11,-3.87576666135923
"4210",1980,"YR1980","Norway","NOR",63714366699,4085620,"Norway","Winter",1980,"Lake Placid","United States",4,1,3,6,10,1,0,10,0.753892466,10,64,15.2229840495454,24.8776759109709,9.65469186142548,7,7,2.94709700024372
"4424",1984,"YR1984","Norway","NOR",61098572566,4140099,"Norway","Winter",1984,"Sarajevo","Yugoslavia",4,3,2,4,9,1,0,9,0.753892466,10,57,15.2362302585591,24.8357543405925,9.5995240820334,10,9,-0.3122267907978
"4638",1988,"YR1988","Norway","NOR",100057081479,4209488,"Norway","Winter",1988,"Calgary","Canada",11,0,3,2,5,1,0,5,0.753892466,13,70,15.2528515830609,25.3290066748717,10.0761550918108,9,9,-3.94472062247455
"4852",1992,"YR1992","Norway","NOR",128298978196,4286401,"Norway","Winter",1992,"Albertville","France",4,9,6,5,20,1,0,20,0.753892466,14,145,15.2709580110685,25.5776291443586,10.3066711332901,5,6,13.8650539101758
"5066",1994,"YR1994","Norway","NOR",124519241669,4336613,"Norway","Winter",1994,"Lillehammer","Norway",1,10,11,5,26,1,0,26,0.753892466,12,183,15.2826041866479,25.5477260924675,10.2651219058196,20,19,7.05604752925716
"5280",1998,"YR1998","Norway","NOR",151139149912,4431464,"Norway","Winter",1998,"Nagano","Japan",2,10,10,5,25,1,0,25,0.753892466,14,205,15.3042405614674,25.7414667720161,10.4372262105487,26,25,0.288357905663112
"5494",2002,"YR2002","Norway","NOR",191927027230,4538159,"Norway","Winter",2002,"Salt Lake City","United States",3,13,5,7,25,1,0,25,0.753892466,15,234,15.3280319811696,25.9803810702202,10.6523490890506,25,24,1.00192504192678
"5708",2006,"YR2006","Norway","NOR",340041912704,4660677,"Norway","Winter",2006,"Torino","Italy",6,2,8,9,19,1,0,19,0.753892466,15,252,15.3546712745198,26.552334719618,11.1976634450982,25,24,-4.86954894902546
"5922",2010,"YR2010","Norway","NOR",421236092715,4889252,"Norway","Winter",2010,"Vancouver","Canada",4,9,8,6,23,1,0,23,0.753892466,15,258,15.4025498845155,26.7664593037416,11.3639094192261,19,18,4.74671252143867
"4646",1988,"YR1988","Philippines","PHL",37885485203,58867229,"Philippines","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,25.32667419,13,70,17.8907951100818,24.3578338995065,6.46703878942477,0,0,0.057316999600758
"4860",1992,"YR1992","Philippines","PHL",52976363148,64996507,"Philippines","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,25.32667419,14,145,17.9898440879544,24.693111672681,6.70326758472658,0,1,-0.788230697903193
"4647",1988,"YR1988","Poland","POL",68823925668,37824487,"Poland","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,7.868831915,13,70,17.448467255088,24.9548172782347,7.50635002314662,0,0,-0.246089455639371
"4861",1992,"YR1992","Poland","POL",92295029651,38363667,"Poland","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,7.868831915,14,145,17.4626213977798,25.2482561270703,7.78563472929047,0,1,-1.09014929843004
"5075",1994,"YR1994","Poland","POL",108405182432,38542652,"Poland","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,7.868831915,12,183,17.4672760302074,25.4091417332225,7.94186570301509,0,0,-0.338007991760084
"5289",1998,"YR1998","Poland","POL",172901536514,38663481,"Poland","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,7.868831915,14,205,17.4704060690774,25.8759881163168,8.4055820472394,0,1,-0.759053837465139
"5503",2002,"YR2002","Poland","POL",198179425151,38230364,"Poland","Winter",2002,"Salt Lake City","United States",21,0,1,1,2,1,0,2,7.868831915,15,234,17.4591406269456,26.0124386449321,8.55329801798652,0,1,1.0786397353717
"5717",2006,"YR2006","Poland","POL",341669943594,38141267,"Poland","Winter",2006,"Torino","Italy",19,0,1,1,2,1,0,2,7.868831915,15,252,17.4568073773016,26.5571110308116,9.10030365351003,2,3,-0.605386589111842
"5931",2010,"YR2010","Poland","POL",469736810691,38183683,"Poland","Winter",2010,"Vancouver","Canada",14,1,3,2,6,1,0,6,7.868831915,15,258,17.4579188357269,26.8754383975515,9.41751956182465,2,2,3.50903638429514
"5076",1994,"YR1994","Portugal","PRT",98358776510,10004081,"Portugal","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,14.97038087,12,183,16.1185036677082,25.3118876153191,9.19338394761095,0,1,-0.531027900098812
"5290",1998,"YR1998","Portugal","PRT",122858971505,10129290,"Portugal","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,14.97038087,14,205,16.1309417849235,25.5343029613709,9.40336117644739,0,1,-0.857161527569394
"5718",2006,"YR2006","Portugal","PRT",201790398436,10584344,"Portugal","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,14.97038087,15,252,16.1748864861384,26.0304953641304,9.85560887799201,0,1,-0.805044102292537
"5932",2010,"YR2010","Portugal","PRT",227446710526,10637346,"Portugal","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,14.97038087,15,258,16.1798815746732,26.1501818084529,9.97030023377973,0,1,-0.614117218333247
"4649",1988,"YR1988","Puerto Rico","PRI",2.6178e+10,3473898,"Puerto Rico","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,24.27766673,13,70,15.060787864385,23.9881852003159,8.92739733593098,0,0,-0.284457205989586
"4863",1992,"YR1992","Puerto Rico","PRI",3.463e+10,3585176,"Puerto Rico","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,24.27766673,14,145,15.0923181242557,24.2679861953607,9.17566807110502,0,1,-1.12034508561934
"5077",1994,"YR1994","Puerto Rico","PRI",3.9691e+10,3649237,"Puerto Rico","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,24.27766673,12,183,15.1100286626106,24.4043902986873,9.29436163607663,0,0,-0.356628895925232
"5291",1998,"YR1998","Puerto Rico","PRI",5.4086e+10,3781101,"Puerto Rico","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,24.27766673,14,205,15.1455257950262,24.7138412092725,9.56831541424633,0,1,-0.712058010828642
"5505",2002,"YR2002","Puerto Rico","PRI",7.1624e+10,3823701,"Puerto Rico","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,24.27766673,15,234,15.1567293597198,24.9946960502783,9.83796669055843,0,1,-0.925664023498799
"5294",1998,"YR1998","Russian Federation","RUS",270953116950,146899000,"Russia","Winter",1998,"Nagano","Japan",3,9,6,3,18,1,0,18,-6.321294479,14,205,18.805255833769,26.3252116426754,7.51995580890636,23,22,-3.6100737908033
"5508",2002,"YR2002","Russian Federation","RUS",345110438694,145299690,"Russia","Winter",2002,"Salt Lake City","United States",6,5,4,4,13,1,0,13,-6.321294479,15,234,18.7943089950214,26.5671303149093,7.77282131988795,18,17,-4.26753234006772
"5722",2006,"YR2006","Russian Federation","RUS",989930542279,142500000,"Russia","Winter",2006,"Torino","Italy",5,8,6,8,22,1,0,22,-6.321294479,15,252,18.774852557673,27.6209006182996,8.84604806062665,13,13,9.21423143197607
"5936",2010,"YR2010","Russian Federation","RUS",1524916698233,142389000,"Russia","Winter",2010,"Vancouver","Canada",6,3,5,7,15,1,0,15,-6.321294479,15,258,18.7740733067674,28.0529609003865,9.27888759361904,22,21,-5.8962018684706
"4872",1992,"YR1992","Senegal","SEN",6004885304,7990968,"Senegal","Winter",1992,"Albertville","France",0,0,0,0,0,1,0,0,27.87320583,14,145,15.8938224618435,22.5158391922127,6.62201673036917,0,0,-0.314607411662461
"5086",1994,"YR1994","Senegal","SEN",3877196945,8475766,"Senegal","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,27.87320583,12,183,15.9527215906273,22.0783782926427,6.12565670201539,0,0,0.675239091770788
"5728",2006,"YR2006","Senegal","SEN",9358710763,11582925,"Senegal","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,27.87320583,15,252,16.265042588887,22.9595733789533,6.69453079006625,0,0,0.382819687240992
"5942",2010,"YR2010","Senegal","SEN",12932427724,12950564,"Senegal","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,27.87320583,15,258,16.376649897285,23.2830037711157,6.90635387383071,0,0,0.514149094426122
"5306",1998,"YR1998","Slovak Republic","SVK",29278281687,5390516,"Slovakia","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,7.269396131,14,205,15.5001516711417,24.1001118387642,8.59996016762251,0,0,-0.417223201597156
"5520",2002,"YR2002","Slovak Republic","SVK",34638306042,5379056,"Slovakia","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,7.269396131,15,234,15.4980234520582,24.2682260176551,8.77020256559685,0,1,-0.59005967242688
"5734",2006,"YR2006","Slovak Republic","SVK",69002095095,5391409,"Slovakia","Winter",2006,"Torino","Italy",23,0,1,0,1,1,0,1,7.269396131,15,252,15.5003173187421,24.9574027047784,9.45708538603627,0,1,0.489556263912019
"5948",2010,"YR2010","Slovak Republic","SVK",87077443709,5430099,"Slovakia","Winter",2010,"Vancouver","Canada",19,1,1,1,3,1,0,3,7.269396131,15,258,15.5074679237881,25.1900637172204,9.6825957934323,1,1,1.72870494484266
"5093",1994,"YR1994","Slovenia","SVN",14385505626,1989443,"Slovenia","Winter",1994,"Lillehammer","Norway",17,0,0,3,3,1,0,3,8.04021112,12,183,14.503365258024,23.389486982863,8.88612172483894,0,0,2.92734203788948
"5307",1998,"YR1998","Slovenia","SVN",21747365515,1981629,"Slovenia","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,8.04021112,14,205,14.4994297916889,23.8027584613977,9.30332866970878,3,3,-3.20149130679843
"5521",2002,"YR2002","Slovenia","SVN",23136352386,1994530,"Slovenia","Winter",2002,"Salt Lake City","United States",24,0,0,1,1,1,0,1,8.04021112,15,234,14.5059189915782,23.8646709138752,9.35875192229701,0,1,0.394727344477001
"5735",2006,"YR2006","Slovenia","SVN",38945146500,2006868,"Slovenia","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,8.04021112,15,252,14.5120858558099,24.3854199930265,9.87333413721662,1,1,-1.3697023452451
"5949",2010,"YR2010","Slovenia","SVN",46908328071,2048583,"Slovenia","Winter",2010,"Vancouver","Canada",22,0,2,1,3,1,0,3,8.04021112,15,258,14.5326588926,24.571461067445,10.038802174845,0,0,2.70756075249821
"5096",1994,"YR1994","South Africa","ZAF",135777918772,38283223,"South Africa","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,17.59687334,12,183,17.4605223164071,25.6342864377602,8.17376412135309,0,0,-0.425120806137399
"5310",1998,"YR1998","South Africa","ZAF",134295554243,41899683,"South Africa","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,17.59687334,14,205,17.5507888192313,25.6233088367482,8.07252001751694,0,1,-0.648864408002427
"5524",2002,"YR2002","South Africa","ZAF",111100858130,45533292,"South Africa","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,17.59687334,15,234,17.6339543086726,25.4337042575046,7.799749948832,0,1,-0.670569321872399
"5738",2006,"YR2006","South Africa","ZAF",261007039379,47730946,"South Africa","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,17.59687334,15,252,17.6810905086055,26.2878132147062,8.60672270610068,0,1,-0.646272821066943
"5952",2010,"YR2010","South Africa","ZAF",363240728680,49991300,"South Africa","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,17.59687334,15,258,17.7273595482527,26.6183316158226,8.89097206756997,0,1,-0.528798799922761
"3386",1964,"YR1964","Spain","ESP",21343844644,31609195,"Spain","Winter",1964,"Innsbruck","Austria",0,0,0,0,0,1,0,0,13.02547607,11,69,17.268958617243,23.78402922798,6.51507061073694,0,1,-1.07846937146886
"3600",1968,"YR1968","Spain","ESP",31475548481,33113134,"Spain","Winter",1968,"Grenoble","France",0,0,0,0,0,1,0,0,13.02547607,10,77,17.315440559227,24.1724768426503,6.8570362834233,0,1,-0.586263304567954
"3814",1972,"YR1972","Spain","ESP",57414244329,34502705,"Spain","Winter",1972,"Sapporo","Japan",16,1,0,0,1,1,0,1,13.02547607,10,67,17.3565482847251,24.7735582685274,7.41700998380227,0,0,1.32959219723747
"4028",1976,"YR1976","Spain","ESP",115063799205,35939437,"Spain","Winter",1976,"Innsbruck","Austria",0,0,0,0,0,1,0,0,13.02547607,10,54,17.3973457741998,25.4687525871742,8.0714068129744,1,1,-0.951267719138472
"4242",1980,"YR1980","Spain","ESP",226003471829,37439035,"Spain","Winter",1980,"Lake Placid","United States",0,0,0,0,0,1,0,0,13.02547607,10,64,17.4382244346688,26.1438161981759,8.70559176350708,0,1,-0.795226437635673
"4456",1984,"YR1984","Spain","ESP",167102230764,38278575,"Spain","Winter",1984,"Sarajevo","Yugoslavia",0,0,0,0,0,1,0,0,13.02547607,10,57,17.4604008981508,25.841871622333,8.38147072418217,0,0,-0.226712673800583
"4670",1988,"YR1988","Spain","ESP",365230566611,38715849,"Spain","Winter",1988,"Calgary","Canada",0,0,0,0,0,1,0,0,13.02547607,13,70,17.4717596090472,26.6237946804424,9.15203507139517,0,1,-0.879331413574959
"4884",1992,"YR1992","Spain","ESP",612583910505,39067745,"Spain","Winter",1992,"Albertville","France",19,0,0,1,1,1,0,1,13.02547607,14,145,17.4808077484472,27.140951766725,9.66014401827774,0,2,-0.809678283060982
"5098",1994,"YR1994","Spain","ESP",515146428405,39294967,"Spain","Winter",1994,"Lillehammer","Norway",0,0,0,0,0,1,0,0,13.02547607,12,183,17.4866070024806,26.9677170241969,9.48111002171633,1,2,-1.83878658462837
"5312",1998,"YR1998","Spain","ESP",600838623455,39721108,"Spain","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,13.02547607,14,205,17.497393292019,27.1215922220394,9.62419893002037,0,1,-1.23002114731513
"5526",2002,"YR2002","Spain","ESP",686295878035,41313973,"Spain","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,13.02547607,15,234,17.5367113300086,27.2545746807742,9.71786335076556,0,1,-1.38237200829386
"5740",2006,"YR2006","Spain","ESP",1236352163544,44116441,"Spain","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,13.02547607,15,252,17.6023430827314,27.8431863563427,10.2408432736112,0,1,-1.2535524544958
"5954",2010,"YR2010","Spain","ESP",1375815789474,46070971,"Spain","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,13.02547607,15,258,17.6456936133125,27.950067972549,10.3043743592365,0,1,-1.05119179063479
"3395",1964,"YR1964","Sweden","SWE",21137242561,7661354,"Sweden","Winter",1964,"Innsbruck","Austria",7,3,3,1,7,1,0,7,1.546350562,11,69,15.8516992884982,23.7743023718421,7.92260308334383,7,8,-0.679679537353069
"3609",1968,"YR1968","Sweden","SWE",29143383491,7912273,"Sweden","Winter",1968,"Grenoble","France",6,3,2,3,8,1,0,8,1.546350562,10,77,15.8839256562395,24.0954937425379,8.21156808629844,7,7,0.835772461260012
"3823",1972,"YR1972","Sweden","SWE",46444859735,8122300,"Sweden","Winter",1972,"Sapporo","Japan",11,1,1,2,4,1,0,4,1.546350562,10,67,15.9101239232613,24.5615316337576,8.65140771049632,8,7,-3.10836871852606
"4037",1976,"YR1976","Sweden","SWE",84781560642,8222286,"Sweden","Winter",1976,"Innsbruck","Austria",12,0,0,2,2,1,0,2,1.546350562,10,54,15.9223588305589,25.1633439108402,9.24098508028129,4,4,-1.81338786676716
"4251",1980,"YR1980","Sweden","SWE",134808728958,8310531,"Sweden","Winter",1980,"Lake Placid","United States",9,3,0,1,4,1,0,4,1.546350562,10,64,15.9330340637071,25.6271227882094,9.69408872450227,2,3,1.32718045991022
"4465",1984,"YR1984","Sweden","SWE",103603931430,8336605,"Sweden","Winter",1984,"Sarajevo","Yugoslavia",6,4,2,2,8,1,0,8,1.546350562,10,57,15.9361666171172,25.3638411142178,9.42767449710065,4,4,4.05965857098827
"4679",1988,"YR1988","Sweden","SWE",196376974801,8436489,"Sweden","Winter",1988,"Calgary","Canada",8,4,0,2,6,1,0,6,1.546350562,13,70,15.9480767847614,26.0033019897466,10.0552252049852,8,8,-2.17452297476881
"4893",1992,"YR1992","Sweden","SWE",269747415777,8668067,"Sweden","Winter",1992,"Albertville","France",13,1,0,3,4,1,0,4,1.546350562,14,145,15.9751563711886,26.320751860972,10.3455954897835,6,7,-3.20752014627083
"5107",1994,"YR1994","Sweden","SWE",217546397097,8780745,"Sweden","Winter",1994,"Lillehammer","Norway",14,2,1,0,3,1,0,3,1.546350562,12,183,15.9880718139478,26.1056779847119,10.1176061707641,4,4,-1.49240316663093
"5321",1998,"YR1998","Sweden","SWE",254723204065,8850974,"Sweden","Winter",1998,"Nagano","Japan",16,0,2,1,3,1,0,3,1.546350562,14,205,15.9960380674255,26.2634433182961,10.2674052508706,3,4,-0.885604190166901
"5535",2002,"YR2002","Sweden","SWE",250960758337,8924958,"Sweden","Winter",2002,"Salt Lake City","United States",13,0,2,5,7,1,0,7,1.546350562,15,234,16.0043621797365,26.2485624225688,10.2442002428322,3,4,3.01321052494652
"5749",2006,"YR2006","Sweden","SWE",399075661573,9080505,"Sweden","Winter",2006,"Torino","Italy",7,7,2,5,14,1,0,14,1.546350562,15,252,16.021640365771,26.7124168638617,10.6907764980907,7,7,6.54536246655764
"5963",2010,"YR2010","Sweden","SWE",462903051318,9378126,"Sweden","Winter",2010,"Vancouver","Canada",8,5,2,4,11,1,0,11,1.546350562,15,258,16.053890514242,26.8607834767053,10.8068929624633,14,14,-2.63309584226796
"3396",1964,"YR1964","Switzerland","CHE",14480556572,5789228,"Switzerland","Winter",1964,"Innsbruck","Austria",0,0,0,0,0,1,0,0,4.749057397,11,69,15.5715095073262,23.3960726604581,7.82456315313194,2,3,-3.03802088656059
"3610",1968,"YR1968","Switzerland","CHE",18942729779,6067714,"Switzerland","Winter",1968,"Grenoble","France",9,0,2,4,6,1,0,6,4.749057397,10,77,15.6184924858414,23.6646860420381,8.04619355619662,0,1,5.31804797754755
"4252",1980,"YR1980","Switzerland","CHE",112531847652,6319408,"Switzerland","Winter",1980,"Lake Placid","United States",7,1,1,3,5,1,0,5,4.749057397,10,64,15.6591360908496,25.4465021087684,9.78736601791883,5,5,-0.377632603018049
"4466",1984,"YR1984","Switzerland","CHE",100501184695,6441865,"Switzerland","Winter",1984,"Sarajevo","Yugoslavia",8,2,2,1,5,1,0,5,4.749057397,10,57,15.6783286524289,25.333435352386,9.65510669995709,5,5,0.118258336153111
"4680",1988,"YR1988","Switzerland","CHE",197908057169,6593386,"Switzerland","Winter",1988,"Calgary","Canada",3,5,5,5,15,1,0,15,4.749057397,13,70,15.7015775833254,26.0110684020612,10.3094908187358,5,5,9.50748650179688
"4894",1992,"YR1992","Switzerland","CHE",257022107044,6875364,"Switzerland","Winter",1992,"Albertville","France",14,1,0,2,3,1,0,3,4.749057397,14,145,15.7434551455699,26.2724279377686,10.5289727921987,15,15,-12.4097173948473
"5108",1994,"YR1994","Switzerland","CHE",276720695310,6993795,"Switzerland","Winter",1994,"Lillehammer","Norway",7,3,4,2,9,1,0,9,4.749057397,12,183,15.760533885338,26.3462745142565,10.5857406289184,3,4,5.28592262653925
"5322",1998,"YR1998","Switzerland","CHE",278904197267,7110001,"Switzerland","Winter",1998,"Nagano","Japan",13,2,2,3,7,1,0,7,4.749057397,14,205,15.7770129424264,26.3541341808284,10.577121238402,9,9,-2.41167755482864
"5536",2002,"YR2002","Switzerland","CHE",286658255889,7284753,"Switzerland","Winter",2002,"Salt Lake City","United States",9,3,2,6,11,1,0,11,4.749057397,15,234,15.8012940917518,26.3815565971733,10.5802625054215,7,8,3.29173312953372
"5750",2006,"YR2006","Switzerland","CHE",405183914853,7483934,"Switzerland","Winter",2006,"Torino","Italy",8,5,4,5,14,1,0,14,4.749057397,15,252,15.8282691475238,26.727606911724,10.8993377642003,11,11,2.87051740604086
"5964",2010,"YR2010","Switzerland","CHE",550638974462,7824909,"Switzerland","Winter",2010,"Vancouver","Canada",11,6,0,3,9,1,0,9,4.749057397,15,258,15.8728226649299,27.0343452125874,11.1615225476576,14,14,-4.73025883543758
"5752",2006,"YR2006","Tajikistan","TJK",2830236054,6954522,"Tajikistan","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,3.025248465,15,252,15.7549026534437,21.7636259564304,6.00872330298676,0,0,0.752383918284943
"5966",2010,"YR2010","Tajikistan","TJK",5642221529,7627326,"Tajikistan","Winter",2010,"Vancouver","Canada",0,0,0,0,0,1,0,0,3.025248465,15,258,15.84724788312,22.4535437130234,6.60629582990335,0,0,0.740501403518346
"5754",2006,"YR2006","Thailand","THA",207088828467,65883961,"Thailand","Winter",2006,"Torino","Italy",0,0,0,0,0,1,0,0,26.24988821,15,252,18.003405585935,26.0564136611938,8.05300807525877,0,1,-0.502925196363612
"5330",1998,"YR1998","Trinidad and Tobago","TTO",6043710211,1262544,"Trinidad and Tobago","Winter",1998,"Nagano","Japan",0,0,0,0,0,1,0,0,25.8625002,14,205,14.0486392910095,22.5222839336489,8.47364464263936,0,0,-0.0624905353083356
"5544",2002,"YR2002","Trinidad and Tobago","TTO",9008273516,1277723,"Trinidad and Tobago","Winter",2002,"Salt Lake City","United States",0,0,0,0,0,1,0,0,25.8625002,15,234,14.0605901455131,22.9214092715595,8.86081912604639,0,0,-0.321124774572728
