Year,YearCode,Country Name,Country Code,GDP,Pop,olympiccountry,GameType,Year,locCity,locCountry,Rank,Gold,Silver,Bronze,Total,Participant,ParticMedalCheck,TotalAdj,AvgAnnualTemp,NumEvents,NumMedals
1960,YR1960,Tonga,TON,,61600,Tonga,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,,19,301
1960,YR1960,Trinidad and Tobago,TTO,535673224,848481,Trinidad and Tobago,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,25.8625002,19,301
1960,YR1960,Tunisia,TUN,,4220701,Tunisia,Summer,1960,Roma,Italy,0,0,0,0,0,1,0,0,19.36345617,19,301
1960,YR1960,Turkey,TUR,13995124535,27553280,Turkey,Summer,1960,Roma,Italy,11,7,2,0,9,1,0,9,10.93360648,19,301
1960,YR1960,Turkmenistan,TKM,,1593501,,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,15.21978049,19,301
1960,YR1960,Turks and Caicos Islands,TCA,,5724,,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,,19,301
1960,YR1960,Tuvalu,TUV,,6104,,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,,19,301
1960,YR1960,Uganda,UGA,423145689,6788211,Uganda,Summer,1960,Roma,Italy,0,0,0,0,0,1,0,0,22.59584155,19,301
1960,YR1960,Ukraine,UKR,,42662162,Ukraine,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,8.205565565,19,301
1960,YR1960,United Arab Emirates,ARE,,89608,United Arab Emirates,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,26.82560888,19,301
1960,YR1960,United Kingdom,GBR,72328047042,52400000,Great Britain,Summer,1960,Roma,Italy,8,2,6,12,20,1,0,20,8.310239139,19,301
1960,YR1960,United States,USA,520531181568,180671000,United States,Summer,1960,Roma,Italy,2,34,21,16,71,1,0,71,6.754627068,19,301
1960,YR1960,Uruguay,URY,1243993176,2538779,Uruguay,Summer,1960,Roma,Italy,0,0,0,0,0,1,0,0,17.5674857,19,301
1960,YR1960,Uzbekistan,UZB,,8558503,Uzbekistan,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,12.51938331,19,301
1960,YR1960,Vanuatu,VUT,,63701,,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,23.84049988,19,301
1960,YR1960,"Venezuela, RB",VEN,8607600069,7580281,Venezuela,Summer,1960,Roma,Italy,43,0,0,1,1,1,0,1,25.31845425,19,301
1960,YR1960,Vietnam,VNM,,34743000,Vietnam,Summer,1960,Roma,Italy,0,0,0,0,0,1,0,0,24.06964913,19,301
1960,YR1960,Virgin Islands (U.S.),VIR,24200000,32000,United States Virgin Islands,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,25.74300003,19,301
1960,YR1960,West Bank and Gaza,WBG,,0,,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,,19,301
1960,YR1960,"Yemen, Rep.",YEM,,5099785,,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,23.15716874,19,301
1960,YR1960,Zambia,ZMB,698739721,3082627,Zambia,Summer,1960,Roma,Italy,0,0,0,0,0,0,0,0,21.58413197,19,301
1960,YR1960,Zimbabwe,ZWE,1052990384,3752390,Zimbabwe,Summer,1960,Roma,Italy,0,0,0,0,0,1,0,0,21.03138971,19,301
1964,YR1964,Afghanistan,AFG,800000046,9547131,Afghanistan,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,12.92145452,22,339
1964,YR1964,Albania,ALB,,1822299,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,11.26980007,22,339
1964,YR1964,Algeria,DZA,2909340115,12443175,Algeria,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,22.57579114,22,339
1964,YR1964,American Samoa,ASM,,22701,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Andorra,ADO,,17470,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Angola,AGO,,5339893,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,21.51093269,22,339
1964,YR1964,Antigua and Barbuda,ATG,,58500,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Argentina,ARG,25605249382,21963952,Argentina,Summer,1964,Tokyo,Japan,34,0,1,0,1,1,0,1,14.21522492,22,339
1964,YR1964,Armenia,ARM,,2138133,Armenia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,6.374361625,22,339
1964,YR1964,Aruba,ABW,,57029,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Australia,AUS,23803337440,11167000,Australia,Summer,1964,Tokyo,Japan,8,6,2,10,18,1,0,18,21.50667634,22,339
1964,YR1964,Austria,AUT,9169983886,7223801,Austria,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,6.186012748,22,339
1964,YR1964,Azerbaijan,AZE,,4445653,Azerbaijan,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,12.22434447,22,339
1964,YR1964,"Bahamas, The",BHS,266664054,133697,Bahamas,Summer,1964,Tokyo,Japan,28,1,0,0,1,1,0,1,25.06333351,22,339
1964,YR1964,Bahrain,BHR,,182774,Bahrain,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Bangladesh,BGD,5386054613,55503132,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.4709131,22,339
1964,YR1964,Barbados,BRB,108383061,234478,Barbados,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Belarus,BLR,,8524224,Belarus,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,6.294930099,22,339
1964,YR1964,Belgium,BEL,15960106681,9378113,Belgium,Summer,1964,Tokyo,Japan,23,2,0,1,3,1,0,3,9.514241274,22,339
1964,YR1964,Belize,BLZ,36194611,103070,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.06433296,22,339
1964,YR1964,Benin,BEN,269819006,2586362,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,27.46155267,22,339
1964,YR1964,Bermuda,BMU,107566651,48900,Bermuda,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,,22,339
1964,YR1964,Bhutan,BTN,,246388,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,8.57504293,22,339
1964,YR1964,Bolivia,BOL,812543074,3666584,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,20.97503004,22,339
1964,YR1964,Bosnia and Herzegovina,BIH,,3503878,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,9.016531835,22,339
1964,YR1964,Botswana,BWA,41616419,579729,Botswana,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,21.47853885,22,339
1964,YR1964,Brazil,BRA,21211892260,82017016,Brazil,Summer,1964,Tokyo,Japan,40,0,0,1,1,1,0,1,24.91577183,22,339
1964,YR1964,Brunei Darussalam,BRN,,97924,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.93400002,22,339
1964,YR1964,Bulgaria,BGR,,8144340,Bulgaria,Summer,1964,Tokyo,Japan,13,3,5,2,10,1,0,10,10.39676164,22,339
1964,YR1964,Burkina Faso,BFA,410321645,5098892,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,28.17636051,22,339
1964,YR1964,Burundi,BDI,260750008,3011957,Burundi,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,20.26609974,22,339
1964,YR1964,Cambodia,KHM,782857128,6327099,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,26.93950004,22,339
1964,YR1964,Cameroon,CMR,782384404,5850454,Cameroon,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,24.52785039,22,339
1964,YR1964,Canada,CAN,48882938810,19325000,Canada,Summer,1964,Tokyo,Japan,21,1,2,1,4,1,0,4,-7.144579613,22,339
1964,YR1964,Cape Verde,CPV,,235189,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Cayman Islands,CYM,,8299,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Central African Republic,CAF,142025079,1616515,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,24.83925494,22,339
1964,YR1964,Chad,TCD,392247518,3247798,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,26.65074126,22,339
1964,YR1964,Channel Islands,CHI,,113778,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Chile,CHL,5794301527,8455039,Chile,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,8.369828303,22,339
1964,YR1964,China,CHN,58613239133,698355000,China,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,6.325663982,22,339
1964,YR1964,Colombia,COL,5992169472,18022435,Colombia,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,24.40381182,22,339
1964,YR1964,Comoros,COM,,204150,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.98699951,22,339
1964,YR1964,"Congo, Dem. Rep.",ZAR,2881545277,16903899,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,"Congo, Rep.",COG,185693725,1126573,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,24.52032734,22,339
1964,YR1964,Costa Rica,CRI,542578822,1532828,Costa Rica,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,23.85092872,22,339
1964,YR1964,Cote d'Ivoire,CIV,921063326,4049675,Cote d'Ivoire,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,26.29971557,22,339
1964,YR1964,Croatia,HRV,,4259680,Croatia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,10.47091069,22,339
1964,YR1964,Cuba,CUB,,7787144,Cuba,Summer,1964,Tokyo,Japan,33,0,1,0,1,1,0,1,25.13007697,22,339
1964,YR1964,Curacao,CUW,,0,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Cyprus,CYP,,578629,Cyprus,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,18.71350002,22,339
1964,YR1964,Czech Republic,CZE,,9727804,Czech Republic,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,7.665499973,22,339
1964,YR1964,Denmark,DNK,9506678763,4722072,Denmark,Summer,1964,Tokyo,Japan,17,2,1,3,6,1,0,6,7.818978497,22,339
1964,YR1964,Djibouti,DJI,,107584,Djibouti,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,27.64300019,22,339
1964,YR1964,Dominica,DMA,,63921,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Dominican Republic,DOM,1025599872,3778110,Dominican Republic,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,23.92974985,22,339
1964,YR1964,Ecuador,ECU,1156150862,5063645,Ecuador,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,21.32904646,22,339
1964,YR1964,"Egypt, Arab Rep.",EGY,4781695715,31241836,Egypt,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,22.12045302,22,339
1964,YR1964,El Salvador,SLV,,3144962,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,24.77087498,22,339
1964,YR1964,Equatorial Guinea,GNQ,12712471,264743,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,24.12599966,22,339
1964,YR1964,Eritrea,ERI,,1546225,Eritrea,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,26.06832509,22,339
1964,YR1964,Estonia,EST,,1277000,Estonia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,5.030938424,22,339
1964,YR1964,Ethiopia,ETH,,24396981,Ethiopia,Summer,1964,Tokyo,Japan,30,1,0,0,1,1,0,1,22.37039295,22,339
1964,YR1964,Faeroe Islands,FRO,,35946,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Fiji,FJI,140040154,450452,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.37100029,22,339
1964,YR1964,Finland,FIN,7766655086,4548543,Finland,Summer,1964,Tokyo,Japan,18,3,0,2,5,1,0,5,1.347861143,22,339
1964,YR1964,France,FRA,94906593388,49361165,France,Summer,1964,Tokyo,Japan,10,1,8,6,15,1,0,15,10.54372223,22,339
1964,YR1964,French Polynesia,PYF,,90132,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Gabon,GAB,215679855,523236,Gabon,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,24.99982139,22,339
1964,YR1964,"Gambia, The",GMB,,394552,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,26.772,22,339
1964,YR1964,Georgia,GEO,,3870300,Georgia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,7.3648176,22,339
1964,YR1964,Germany,DEU,,75318337,Germany,Summer,1964,Tokyo,Japan,3,10,22,18,50,0,1,0,8.504451892,22,339
1964,YR1964,Ghana,GHA,1731576345,7513510,Ghana,Summer,1964,Tokyo,Japan,38,0,0,1,1,1,0,1,27.25177926,22,339
1964,YR1964,Greece,GRC,6680298251,8510429,Greece,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,13.65550198,22,339
1964,YR1964,Greenland,GRL,,37600,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Grenada,GRD,,94066,Grenada,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Guam,GUM,,73048,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Guatemala,GTM,1299099904,4610494,Guatemala,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.07117961,22,339
1964,YR1964,Guinea,GIN,,3809929,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.5476409,22,339
1964,YR1964,Guinea-Bissau,GNB,,656056,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,26.60800037,22,339
1964,YR1964,Guyana,GUY,194774510,623794,Guyana,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,25.79536357,22,339
1964,YR1964,Haiti,HTI,,4190472,Haiti,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,24.47507682,22,339
1964,YR1964,Honduras,HND,457000000,2282764,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.38608334,22,339
1964,YR1964,"Hong Kong SAR, China",HKG,2274710597,3504600,Hong Kong,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,,22,339
1964,YR1964,Hungary,HUN,,10119835,Hungary,Summer,1964,Tokyo,Japan,7,10,7,5,22,1,0,22,10.06144773,22,339
1964,YR1964,Iceland,ISL,434267937,188983,Iceland,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,1.351408623,22,339
1964,YR1964,India,IND,57470781033,487607406,India,Summer,1964,Tokyo,Japan,29,1,0,0,1,1,0,1,23.94543419,22,339
1964,YR1964,Indonesia,IDN,,97828538,Indonesia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.71897008,22,339
1964,YR1964,"Iran, Islamic Rep.",IRN,,24373188,Iran,Summer,1964,Tokyo,Japan,27,0,0,2,2,1,0,2,16.92655784,22,339
1964,YR1964,Iraq,IRQ,2340239147,8122200,Iraq,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,21.57999357,22,339
1964,YR1964,Ireland,IRL,2766608946,2866550,Ireland,Summer,1964,Tokyo,Japan,37,0,0,1,1,1,0,1,9.107924359,22,339
1964,YR1964,Isle of Man,IMY,,49818,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Israel,ISR,3405458502,2475000,Israel,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,19.69800023,22,339
1964,YR1964,Italy,ITA,63175417019,51675350,Italy,Summer,1964,Tokyo,Japan,5,10,10,7,27,1,0,27,11.5006943,22,339
1964,YR1964,Jamaica,JAM,897948942,1734763,Jamaica,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,24.46899986,22,339
1964,YR1964,Japan,JPN,81749006382,97826000,Japan,Summer,1964,Tokyo,Japan,4,16,5,8,29,1,0,29,10.36272594,22,339
1964,YR1964,Jordan,JOR,,1060998,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,18.35282849,22,339
1964,YR1964,Kazakhstan,KAZ,,11577537,Kazakhstan,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,5.987870514,22,339
1964,YR1964,Kenya,KEN,998759331,9200158,Kenya,Summer,1964,Tokyo,Japan,41,0,0,1,1,1,0,1,24.49946529,22,339
1964,YR1964,Kiribati,KIR,,36789,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,"Korea, Dem. Rep.",PRK,,12282423,North Korea,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,4.856629418,22,339
1964,YR1964,"Korea, Rep.",KOR,3358134143,27836904,South Korea,Summer,1964,Tokyo,Japan,24,0,2,1,3,1,0,3,10.65980231,22,339
1964,YR1964,Kosovo,KSV,,1050000,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,8.424016637,22,339
1964,YR1964,Kuwait,KWT,2071749620,431404,Kuwait,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.15349984,22,339
1964,YR1964,Kyrgyz Republic,KGZ,,2495300,Kyrgyzstan,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,1.093056123,22,339
1964,YR1964,Lao PDR,LAO,,2325343,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.21746666,22,339
1964,YR1964,Latvia,LVA,,2240623,Latvia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,5.626625729,22,339
1964,YR1964,Lebanon,LBN,,2041212,Lebanon,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,15.61349988,22,339
1964,YR1964,Lesotho,LSO,51939979,915473,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,11.97447515,22,339
1964,YR1964,Liberia,LBR,218929096,1224094,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,25.2524195,22,339
1964,YR1964,Libya,LBY,,1648635,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,21.89996952,22,339
1964,YR1964,Liechtenstein,LIE,,18170,Liechtenstein,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,,22,339
1964,YR1964,Lithuania,LTU,,2935200,Lithuania,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,6.244905105,22,339
1964,YR1964,Luxembourg,LUX,903158754,327750,Luxembourg,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,8.88189983,22,339
1964,YR1964,"Macao SAR, China",MAC,,197523,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,"Macedonia, FYR",MKD,,1556150,Yugoslavia,Summer,1964,Tokyo,Japan,20,2,1,2,5,0,1,0,9.853518182,22,339
1964,YR1964,Madagascar,MDG,802482184,5625401,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,22.01356848,22,339
1964,YR1964,Malawi,MWI,194740156,3877229,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,21.97876318,22,339
1964,YR1964,Malaysia,MYS,2899751388,9287442,Malaysia,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,25.13883809,22,339
1964,YR1964,Maldives,MDV,,98899,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Mali,MLI,,5315835,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,28.29987354,22,339
1964,YR1964,Malta,MLT,,321250,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Marshall Islands,MHL,,16702,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Mauritania,MRT,151897168,963865,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,27.69289724,22,339
1964,YR1964,Mauritius,MUS,,736381,Mauritius,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.12700081,22,339
1964,YR1964,Mexico,MEX,20070134741,43931398,Mexico,Summer,1964,Tokyo,Japan,35,0,0,1,1,1,0,1,20.54469315,22,339
1964,YR1964,"Micronesia, Fed. Sts.",FSM,,50483,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Moldova,MDA,,2774000,Moldova,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,9.667174936,22,339
1964,YR1964,Monaco,MCO,,23237,Monaco,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,,22,339
1964,YR1964,Mongolia,MNG,,1074511,Mongolia,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,-0.49904369,22,339
1964,YR1964,Montenegro,MNE,,501813,Montenegro,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,7.906949917,22,339
1964,YR1964,Morocco,MAR,2798345226,13737160,Morocco,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,17.2250961,22,339
1964,YR1964,Mozambique,MOZ,,8296721,Mozambique,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.68935959,22,339
1964,YR1964,Myanmar,MMR,,23471163,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,22.95692088,22,339
1964,YR1964,Namibia,NAM,,665297,Namibia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,20.03803485,22,339
1964,YR1964,Nepal,NPL,496098772,10247834,,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,12.74394041,22,339
1964,YR1964,Netherlands,NLD,18699380731,12127120,Netherlands,Summer,1964,Tokyo,Japan,14,2,4,4,10,1,0,10,9.201737643,22,339
1964,YR1964,New Caledonia,NCL,,89880,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,21.96499983,22,339
1964,YR1964,New Zealand,NZL,7274144351,2585400,New Zealand,Summer,1964,Tokyo,Japan,19,3,0,2,5,1,0,5,9.975832156,22,339
1964,YR1964,Nicaragua,NIC,347119918,2002244,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,24.58878273,22,339
1964,YR1964,Niger,NER,582816396,3729912,Niger,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,27.23872952,22,339
1964,YR1964,Nigeria,NGA,5552931029,49169820,Nigeria,Summer,1964,Tokyo,Japan,39,0,0,1,1,1,0,1,26.78221455,22,339
1964,YR1964,Northern Mariana Islands,MNP,,10901,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Norway,NOR,7159202706,3694339,Norway,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,0.753892466,22,339
1964,YR1964,Oman,OMN,61872522,608889,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.45410276,22,339
1964,YR1964,Pakistan,PAK,5130407637,50404401,Pakistan,Summer,1964,Tokyo,Japan,32,0,1,0,1,1,0,1,19.9810149,22,339
1964,YR1964,Palau,PLW,,10593,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Panama,PAN,600800000,1280601,Panama,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,24.72233335,22,339
1964,YR1964,Papua New Guinea,PNG,305312044,2116831,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.053585,22,339
1964,YR1964,Paraguay,PRY,,2120601,Paraguay,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,23.48019004,22,339
1964,YR1964,Peru,PER,4241381119,11144018,Peru,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,19.45650895,22,339
1964,YR1964,Philippines,PHL,5271360643,29961902,Philippines,Summer,1964,Tokyo,Japan,31,0,1,0,1,1,0,1,25.32667419,22,339
1964,YR1964,Poland,POL,,31139450,Poland,Summer,1964,Tokyo,Japan,6,7,6,10,23,1,0,23,7.868831915,22,339
1964,YR1964,Portugal,PRT,4235608178,9035365,Portugal,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,14.97038087,22,339
1964,YR1964,Puerto Rico,PRI,2570399744,2554066,Puerto Rico,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,24.27766673,22,339
1964,YR1964,Qatar,QAT,,67497,Qatar,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,26.9173336,22,339
1964,YR1964,Romania,ROM,,18919126,Romania,Summer,1964,Tokyo,Japan,12,2,4,6,12,1,0,12,,22,339
1964,YR1964,Russian Federation,RUS,,125344803,Russia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,-6.321294479,22,339
1964,YR1964,Rwanda,RWA,129999995,3161719,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,19.01189995,22,339
1964,YR1964,Samoa,WSM,,123354,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,San Marino,SMR,,17033,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Sao Tome and Principe,STP,,64209,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Saudi Arabia,SAU,,4657855,Saudi Arabia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,24.65100734,22,339
1964,YR1964,Senegal,SEN,939145912,3548083,Senegal,Summer,1964,Tokyo,Japan,0,0,0,0,0,1,0,0,27.87320583,22,339
1964,YR1964,Serbia,SRB,,0,Serbia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,10.17899356,22,339
1964,YR1964,Seychelles,SYC,15393032,46322,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Sierra Leone,SLE,371848128,2285313,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,26.0437999,22,339
1964,YR1964,Singapore,SGP,893722817,1842000,Singapore,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Sint Maarten (Dutch part),SXM,,0,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,,22,339
1964,YR1964,Slovak Republic,SVK,,4327341,Slovakia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,7.269396131,22,339
1964,YR1964,Slovenia,SVN,,1632114,Slovenia,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,8.04021112,22,339
1964,YR1964,Solomon Islands,SLB,,132787,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,25.67630043,22,339
1964,YR1964,Somalia,SOM,229531202,3002173,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,26.76684425,22,339
1964,YR1964,South Africa,ZAF,10071641671,19390554,South Africa,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,17.59687334,22,339
1964,YR1964,South Sudan,SSD,,3196264,,Summer,1964,Tokyo,Japan,0,0,0,0,0,0,0,0,26.92792645,22,339
