"","Year","YearCode","CountryName","CountryCode","GDP","Pop","olympiccountry","GameType","Yearextra","locCity","locCountry","Rank","Gold","Silver","Bronze","Total","Participant","ParticMedalCheck","TotalAdj","AvgAnnualTemp","NumEvents","NumMedals","logPop","logGDP","logGDPperCap","TotalAdjLagBy1","predicted","residuals"
"2528",2004,"YR2004","South Africa","ZAF",219092936699,46664771,"South Africa","Summer",2004,"Athina","Greece",36,1,3,2,6,1,0,6,17.59687,34,920,17.6585,26.11276,8.454262,5,6,0.1792639
"2742",2008,"YR2008","South Africa","ZAF",273141750193,48793022,"South Africa","Summer",2008,"Beijing","China",75,0,1,0,1,1,0,1,17.59687,35,954,17.7031,26.33326,8.630159,6,7,-5.815958
"2956",2012,"YR2012","South Africa","ZAF",384312674446,51189307,"South Africa","Summer",2012,"London","Great Britain",35,3,2,1,6,1,0,6,17.59687,32,960,17.75104,26.67472,8.923681,1,2,3.912316
"390",1964,"YR1964","Spain","ESP",21343844644,31609195,"Spain","Summer",1964,"Tokyo","Japan",0,0,0,0,0,1,0,0,13.02548,22,339,17.26896,23.78403,6.515071,1,2,-2.239838
"604",1968,"YR1968","Spain","ESP",31475548481,33113134,"Spain","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,13.02548,22,363,17.31544,24.17248,6.857036,0,1,-1.111148
"818",1972,"YR1972","Spain","ESP",57414244329,34502705,"Spain","Summer",1972,"Munchen","West Germany",43,0,0,1,1,1,0,1,13.02548,25,382,17.35655,24.77356,7.41701,0,1,-0.06009208
"1032",1976,"YR1976","Spain","ESP",115063799205,35939437,"Spain","Summer",1976,"Montreal","Canada",30,0,2,0,2,1,0,2,13.02548,23,343,17.39735,25.46875,8.071407,1,1,0.5770032
"1246",1980,"YR1980","Spain","ESP",226003471829,37439035,"Spain","Summer",1980,"Moskva","Soviet Union",16,1,3,2,6,1,0,6,13.02548,23,287,17.43822,26.14382,8.705592,2,4,1.955742
"1460",1984,"YR1984","Spain","ESP",167102230764,38278575,"Spain","Summer",1984,"Los Angeles","United States",21,1,2,2,5,1,0,5,13.02548,27,610,17.4604,25.84187,8.381471,6,9,-3.984222
"1674",1988,"YR1988","Spain","ESP",365230566611,38715849,"Spain","Summer",1988,"Seoul","South Korea",26,1,1,2,4,1,0,4,13.02548,30,444,17.47176,26.62379,9.152035,5,4,-0.1038511
"1888",1992,"YR1992","Spain","ESP",612583910505,39067745,"Spain","Summer",1992,"Barcelona","Spain",10,13,7,2,22,1,0,22,13.02548,32,692,17.48081,27.14095,9.660144,4,6,15.99171
"2102",1996,"YR1996","Spain","ESP",622428740313,39478186,"Spain","Summer",1996,"Atlanta","United States",16,5,6,6,17,1,0,17,13.02548,31,837,17.49126,27.15689,9.665636,22,22,-5.12801
"2316",2000,"YR2000","Spain","ESP",580345494748,40263216,"Spain","Summer",2000,"Sydney","Australia",23,3,3,5,11,1,0,11,13.02548,34,918,17.51095,27.08689,9.575941,17,18,-6.856251
"2530",2004,"YR2004","Spain","ESP",1.044612e+12,42691689,"Spain","Summer",2004,"Athina","Greece",14,3,11,6,20,1,0,20,13.02548,34,920,17.56951,27.67467,10.10515,11,12,8.090728
"2744",2008,"YR2008","Spain","ESP",1.59342e+12,45555716,"Spain","Summer",2008,"Beijing","China",14,5,10,3,18,1,0,18,13.02548,35,954,17.63445,28.0969,10.46246,20,20,-2.44511
"2958",2012,"YR2012","Spain","ESP",1.322965e+12,46217961,"Spain","Summer",2012,"London","Great Britain",15,3,10,4,17,1,0,17,13.02548,32,960,17.64888,27.9109,10.26202,18,18,-1.358702
"391",1964,"YR1964","Sri Lanka","LKA",1321840726,10903000,"Sri Lanka","Summer",1964,"Tokyo","Japan",0,0,0,0,0,1,0,0,26.75523,22,339,16.20455,21.00229,4.797743,0,0,-0.4406946
"605",1968,"YR1968","Sri Lanka","LKA",1801176471,11992000,"Sri Lanka","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,26.75523,22,363,16.29975,21.31171,5.011956,0,0,-0.2228877
"819",1972,"YR1972","Sri Lanka","LKA",2553936348,12861000,"Sri Lanka","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,26.75523,25,382,16.36971,21.6609,5.291192,0,0,-0.09458199
"1247",1980,"YR1980","Sri Lanka","LKA",4024621900,14747000,"Sri Lanka","Summer",1980,"Moskva","Soviet Union",0,0,0,0,0,1,0,0,26.75523,23,287,16.50655,22.1157,5.609147,0,1,-0.9279883
"1461",1984,"YR1984","Sri Lanka","LKA",6043474843,15603000,"Sri Lanka","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,26.75523,27,610,16.56297,22.52224,5.959271,0,2,-2.346977
"1675",1988,"YR1988","Sri Lanka","LKA",6978371581,16599000,"Sri Lanka","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,26.75523,30,444,16.62485,22.66608,6.041228,0,0,1.79447
"1889",1992,"YR1992","Sri Lanka","LKA",9703011636,17426000,"Sri Lanka","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,26.75523,32,692,16.67347,22.9957,6.322228,0,1,-0.9873963
"2103",1996,"YR1996","Sri Lanka","LKA",13897738375,18336000,"Sri Lanka","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,26.75523,31,837,16.72438,23.35499,6.630615,0,0,-0.386687
"2317",2000,"YR2000","Sri Lanka","LKA",16330810304,19102000,"Sri Lanka","Summer",2000,"Sydney","Australia",69,0,1,0,1,1,0,1,26.75523,34,918,16.7653,23.51632,6.751016,0,1,0.139744
"2531",2004,"YR2004","Sri Lanka","LKA",20662525941,19435000,"Sri Lanka","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,26.75523,34,920,16.78259,23.75159,6.969001,1,1,-1.348098
"2745",2008,"YR2008","Sri Lanka","LKA",40715240469,20217000,"Sri Lanka","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,26.75523,35,954,16.82203,24.42987,7.607834,0,1,-0.6145021
"2959",2012,"YR2012","Sri Lanka","LKA",59423009404,20328000,"Sri Lanka","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,26.75523,32,960,16.82751,24.80795,7.980438,0,1,-0.5711402
"1893",1992,"YR1992","St. Vincent and the Grenadines","VCT",233188879,108001,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,26.82,32,692,11.5899,19.26736,7.677464,0,0,0.2007649
"2107",1996,"YR1996","St. Vincent and the Grenadines","VCT",281518502,108078,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,26.82,31,837,11.59061,19.45571,7.8651,0,0,0.8544654
"2321",2000,"YR2000","St. Vincent and the Grenadines","VCT",397447007,107897,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,26.82,34,918,11.58893,19.80057,8.21164,0,0,0.3247839
"2535",2004,"YR2004","St. Vincent and the Grenadines","VCT",522544702,108562,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,26.82,34,920,11.59508,20.07422,8.479144,0,0,0.760025
"2749",2008,"YR2008","St. Vincent and the Grenadines","VCT",699004421,109158,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,26.82,35,954,11.60055,20.36517,8.764616,0,0,0.6782472
"2963",2012,"YR2012","St. Vincent and the Grenadines","VCT",712588889,109373,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,26.82,32,960,11.60252,20.38442,8.781896,0,0,0.8320195
"610",1968,"YR1968","Sudan","SDN",1677627805,9598196,"Sudan","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,26.82433,22,363,16.07709,21.24065,5.163561,0,0,-0.1992213
"824",1972,"YR1972","Sudan","SDN",2483055722,10918137,"Sudan","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,26.82433,25,382,16.20594,21.63276,5.42682,0,0,-0.0845944
"1466",1984,"YR1984","Sudan","SDN",10044297796,16557307,"Sudan","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,26.82433,27,610,16.62234,23.03027,6.407933,0,3,-2.503735
"1680",1988,"YR1988","Sudan","SDN",15510324099,18682216,"Sudan","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,26.82433,30,444,16.74308,23.46477,6.721689,0,0,1.547821
"1894",1992,"YR1992","Sudan","SDN",7031933410,21771781,"Sudan","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,26.82433,32,692,16.89613,22.67373,5.777602,0,1,-0.8901596
"2108",1996,"YR1996","Sudan","SDN",9018303154,25263021,"Sudan","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,26.82433,31,837,17.04485,22.92252,5.87767,0,0,-0.2562545
"2322",2000,"YR2000","Sudan","SDN",12257299163,27729798,"Sudan","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,26.82433,34,918,17.13802,23.22939,6.091369,0,1,-0.7750171
"2536",2004,"YR2004","Sudan","SDN",21457886199,30778572,"Sudan","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,26.82433,34,920,17.24233,23.78936,6.547029,0,0,-0.4286498
"2750",2008,"YR2008","Sudan","SDN",54082389393,34040065,"Sudan","Summer",2008,"Beijing","China",73,0,1,0,1,1,0,1,26.82433,35,954,17.34305,24.71377,7.370726,0,1,0.2939347
"2964",2012,"YR2012","Sudan","SDN",58768800833,37195349,"Sudan","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,26.82433,32,960,17.43169,24.79688,7.365183,1,2,-1.507438
"825",1972,"YR1972","Suriname","SUR",287600000,372614,"Suriname","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,25.76608,25,382,12.8283,19.47708,6.648783,0,0,0.6059422
"1039",1976,"YR1976","Suriname","SUR",505500000,363278,"Suriname","Summer",1976,"Montreal","Canada",0,0,0,0,0,1,0,0,25.76608,23,343,12.80292,20.04106,7.238135,0,0,1.218738
"1467",1984,"YR1984","Suriname","SUR",864150000,372272,"Suriname","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,25.76608,27,610,12.82738,20.57726,7.749877,0,2,-1.718345
"1681",1988,"YR1988","Suriname","SUR",1160900000,393483,"Suriname","Summer",1988,"Seoul","South Korea",35,1,0,0,1,1,0,1,25.76608,30,444,12.88279,20.87246,7.989668,0,0,3.376591
"1895",1992,"YR1992","Suriname","SUR",404600000,418700,"Suriname","Summer",1992,"Barcelona","Spain",54,0,0,1,1,1,0,1,25.76608,32,692,12.94491,19.81841,6.8735,1,1,0.08545494
"2109",1996,"YR1996","Suriname","SUR",860630903,441734,"Suriname","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,25.76608,31,837,12.99846,20.57318,7.574713,1,0,-0.4355118
"2323",2000,"YR2000","Suriname","SUR",892164364,466668,"Suriname","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,25.76608,34,918,13.05337,20.60916,7.555788,0,0,0.06416191
"2537",2004,"YR2004","Suriname","SUR",1484092538,493394,"Suriname","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,25.76608,34,920,13.10906,21.11807,8.009006,0,0,0.4266315
"2751",2008,"YR2008","Suriname","SUR",3532969035,515372,"Suriname","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,25.76608,35,954,13.15264,21.9854,8.83276,0,0,0.1672388
"2965",2012,"YR2012","Suriname","SUR",5012121214,534541,"Suriname","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,25.76608,32,960,13.18916,22.33513,9.145961,0,0,0.2190722
"1468",1984,"YR1984","Swaziland","SWZ",494483263,680253,"","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,20.4138,27,610,13.43022,20.01902,6.588804,0,2,-1.551518
"1682",1988,"YR1988","Swaziland","SWZ",692026593,801350,"","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,20.4138,30,444,13.59405,20.35513,6.761082,0,0,2.529955
"1896",1992,"YR1992","Swaziland","SWZ",1284759839,907947,"","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,20.4138,32,692,13.71894,20.97384,7.254896,0,0,-0.3414564
"2110",1996,"YR1996","Swaziland","SWZ",1602741762,984506,"","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,20.4138,31,837,13.7999,21.19498,7.395086,0,0,0.3015047
"2324",2000,"YR2000","Swaziland","SWZ",1524490159,1063715,"","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,20.4138,34,918,13.87728,21.14493,7.267648,0,0,-0.1073357
"2538",2004,"YR2004","Swaziland","SWZ",2420610579,1094758,"","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,20.4138,34,920,13.90604,21.60729,7.701242,0,0,0.2696715
"2752",2008,"YR2008","Swaziland","SWZ",3019770680,1153929,"","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,20.4138,35,954,13.95868,21.82845,7.869764,0,0,0.2089779
"2966",2012,"YR2012","Swaziland","SWZ",3744472287,1230985,"","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,20.4138,32,960,14.02333,22.04355,8.020221,0,0,0.3019944
"399",1964,"YR1964","Sweden","SWE",21137242561,7661354,"Sweden","Summer",1964,"Tokyo","Japan",15,2,2,4,8,1,0,8,1.546351,22,339,15.8517,23.7743,7.922603,6,7,1.100665
"613",1968,"YR1968","Sweden","SWE",29143383491,7912273,"Sweden","Summer",1968,"Ciudad de Mexico","Mexico",23,2,1,1,4,1,0,4,1.546351,22,363,15.88393,24.09549,8.211568,8,9,-4.554238
"827",1972,"YR1972","Sweden","SWE",46444859735,8122300,"Sweden","Summer",1972,"Munchen","West Germany",12,4,6,6,16,1,0,16,1.546351,25,382,15.91012,24.56153,8.651408,4,5,11.27768
"1041",1976,"YR1976","Sweden","SWE",84781560642,8222286,"Sweden","Summer",1976,"Montreal","Canada",20,4,1,0,5,1,0,5,1.546351,23,343,15.92236,25.16334,9.240985,16,15,-10.33906
"1255",1980,"YR1980","Sweden","SWE",134808728958,8310531,"Sweden","Summer",1980,"Moskva","Soviet Union",12,3,3,6,12,1,0,12,1.546351,23,287,15.93303,25.62712,9.694089,5,7,5.322506
"1469",1984,"YR1984","Sweden","SWE",103603931430,8336605,"Sweden","Summer",1984,"Los Angeles","United States",12,2,11,6,19,1,0,19,1.546351,27,610,15.93617,25.36384,9.427674,12,14,4.566407
"1683",1988,"YR1988","Sweden","SWE",1.96377e+11,8436489,"Sweden","Summer",1988,"Seoul","South Korea",18,0,4,7,11,1,0,11,1.546351,30,444,15.94808,26.0033,10.05523,19,17,-5.987794
"1897",1992,"YR1992","Sweden","SWE",269747415777,8668067,"Sweden","Summer",1992,"Barcelona","Spain",19,1,7,4,12,1,0,12,1.546351,32,692,15.97516,26.32075,10.3456,11,12,-0.28735
"2111",1996,"YR1996","Sweden","SWE",276456158664,8840998,"Sweden","Summer",1996,"Atlanta","United States",25,2,4,2,8,1,0,8,1.546351,31,837,15.99491,26.34532,10.35041,12,13,-4.518221
"2325",2000,"YR2000","Sweden","SWE",247260155858,8872109,"Sweden","Summer",2000,"Sydney","Australia",21,4,5,3,12,1,0,12,1.546351,34,918,15.99842,26.23371,10.23528,8,9,2.83167
"2539",2004,"YR2004","Sweden","SWE",362089648913,8993531,"Sweden","Summer",2004,"Athina","Greece",28,4,2,1,7,1,0,7,1.546351,34,920,16.01202,26.61516,10.60314,12,13,-5.505507
"2753",2008,"YR2008","Sweden","SWE",486158607820,9219637,"Sweden","Summer",2008,"Beijing","China",41,0,4,1,5,1,0,5,1.546351,35,954,16.03685,26.9098,10.87295,7,8,-2.914584
"2967",2012,"YR2012","Sweden","SWE",523805608856,9516617,"Sweden","Summer",2012,"London","Great Britain",29,1,4,3,8,1,0,8,1.546351,32,960,16.06855,26.98439,10.91584,5,6,2.091522
"400",1964,"YR1964","Switzerland","CHE",14480556572,5789228,"Switzerland","Summer",1964,"Tokyo","Japan",22,1,2,1,4,1,0,4,4.749057,22,339,15.57151,23.39607,7.824563,6,7,-2.780712
"614",1968,"YR1968","Switzerland","CHE",18942729779,6067714,"Switzerland","Summer",1968,"Ciudad de Mexico","Mexico",22,0,1,4,5,1,0,5,4.749057,22,363,15.61849,23.66469,8.046194,4,5,0.3196356
"1256",1980,"YR1980","Switzerland","CHE",112531847652,6319408,"Switzerland","Summer",1980,"Moskva","Soviet Union",27,2,0,0,2,1,0,2,4.749057,23,287,15.65914,25.4465,9.787366,4,6,-3.68491
"1470",1984,"YR1984","Switzerland","CHE",100501184695,6441865,"Switzerland","Summer",1984,"Los Angeles","United States",18,0,4,4,8,1,0,8,4.749057,27,610,15.67833,25.33344,9.655107,2,5,2.925843
"1684",1988,"YR1988","Switzerland","CHE",197908057169,6593386,"Switzerland","Summer",1988,"Seoul","South Korea",28,0,2,2,4,1,0,4,4.749057,30,444,15.70158,26.01107,10.30949,8,7,-2.705394
"1898",1992,"YR1992","Switzerland","CHE",257022107044,6875364,"Switzerland","Summer",1992,"Barcelona","Spain",50,1,0,0,1,1,0,1,4.749057,32,692,15.74346,26.27243,10.52897,4,6,-4.727011
"2112",1996,"YR1996","Switzerland","CHE",312031429538,7071850,"Switzerland","Summer",1996,"Atlanta","United States",27,4,3,0,7,1,0,7,4.749057,31,837,15.77163,26.46637,10.69474,1,2,4.729143
"2326",2000,"YR2000","Switzerland","CHE",256042925982,7184250,"Switzerland","Summer",2000,"Sydney","Australia",25,1,6,2,9,1,0,9,4.749057,34,918,15.7874,26.26861,10.48121,7,8,0.7574446
"2540",2004,"YR2004","Switzerland","CHE",374224186244,7389625,"Switzerland","Summer",2004,"Athina","Greece",42,1,1,3,5,1,0,5,4.749057,34,920,15.81559,26.64812,10.83253,9,10,-4.709656
"2754",2008,"YR2008","Switzerland","CHE",524289203562,7647675,"Switzerland","Summer",2008,"Beijing","China",29,2,1,4,7,1,0,7,4.749057,35,954,15.84991,26.98531,11.1354,5,6,0.9333035
"2968",2012,"YR2012","Switzerland","CHE",6.31173e+11,7997152,"Switzerland","Summer",2012,"London","Great Britain",42,2,2,0,4,1,0,4,4.749057,32,960,15.8946,27.17085,11.27625,7,8,-3.834022
"829",1972,"YR1972","Syrian Arab Republic","SYR",3059682165,6828765,"Syria","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,17.64578,25,382,15.73665,21.84158,6.104922,0,0,-0.1450213
"1257",1980,"YR1980","Syrian Arab Republic","SYR",13062421028,8956156,"Syria","Summer",1980,"Moskva","Soviet Union",0,0,0,0,0,1,0,0,17.64578,23,287,16.00785,23.29301,7.285154,0,1,-1.286097
"1471",1984,"YR1984","Syrian Arab Republic","SYR",17503082977,10313558,"Syria","Summer",1984,"Los Angeles","United States",42,0,1,0,1,1,0,1,17.64578,27,610,16.14897,23.58564,7.436673,0,3,-1.670733
"1685",1988,"YR1988","Syrian Arab Republic","SYR",10577042354,11729760,"Syria","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,17.64578,30,444,16.27764,23.08195,6.804312,1,0,0.7345615
"1899",1992,"YR1992","Syrian Arab Republic","SYR",13253565901,13187960,"Syria","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,17.64578,32,692,16.39481,23.30753,6.912718,0,1,-1.081058
"2113",1996,"YR1996","Syrian Arab Republic","SYR",13789560878,14746306,"Syria","Summer",1996,"Atlanta","United States",63,1,0,0,1,1,0,1,17.64578,31,837,16.5065,23.34718,6.840675,0,0,0.6174855
"2327",2000,"YR2000","Syrian Arab Republic","SYR",19325894913,16371208,"Syria","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,17.64578,34,918,16.61103,23.68471,7.073677,1,2,-1.845603
"2541",2004,"YR2004","Syrian Arab Republic","SYR",25086930693,17676012,"Syria","Summer",2004,"Athina","Greece",74,0,0,1,1,1,0,1,17.64578,34,920,16.68772,23.94561,7.257894,0,0,0.5277862
"2755",2008,"YR2008","Syrian Arab Republic","SYR",52581913978,20346056,"Syria","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,17.64578,35,954,16.8284,24.68564,7.85724,1,2,-1.628031
"2969",2012,"YR2012","Syrian Arab Republic","SYR",73672408036,22399254,"Syria","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,17.64578,32,960,16.92454,25.02289,8.098356,0,1,-0.6380486
"2328",2000,"YR2000","Tajikistan","TJK",860550294,6186152,"Tajikistan","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,3.025248,34,918,15.63782,20.57308,4.935259,0,0,0.0542798
"2542",2004,"YR2004","Tajikistan","TJK",2076148710,6663929,"Tajikistan","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,3.025248,34,920,15.71222,21.45378,5.741561,0,0,0.3022296
"2756",2008,"YR2008","Tajikistan","TJK",5161336170,7275252,"Tajikistan","Summer",2008,"Beijing","China",63,0,1,1,2,1,0,2,3.025248,35,954,15.79999,22.36446,6.564472,0,0,2.029144
"2970",2012,"YR2012","Tajikistan","TJK",6972163026,8008990,"Tajikistan","Summer",2012,"London","Great Britain",83,0,0,1,1,1,0,1,3.025248,32,960,15.89608,22.66519,6.769116,2,2,-0.7740334
"1687",1988,"YR1988","Tanzania","TZA",5100405344,23933171,"Tanzania","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,22.30581,30,444,16.99078,22.35259,5.36181,0,0,1.887935
"1901",1992,"YR1992","Tanzania","TZA",4601413521,27236099,"Tanzania","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,22.30581,32,692,17.12005,22.24963,5.129576,0,1,-0.7615186
"2115",1996,"YR1996","Tanzania","TZA",6496195824,30780453,"Tanzania","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,22.30581,31,837,17.24239,22.59448,5.352092,0,0,-0.1569483
"2329",2000,"YR2000","Tanzania","TZA",10185786171,34020512,"Tanzania","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,22.30581,34,918,17.34247,23.04426,5.701785,0,1,-0.7197287
"2543",2004,"YR2004","Tanzania","TZA",12825801917,37765139,"Tanzania","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,22.30581,34,920,17.4469,23.27472,5.827828,0,0,-0.2720016
"2757",2008,"YR2008","Tanzania","TZA",20715086119,42353790,"Tanzania","Summer",2008,"Beijing","China",0,0,0,0,0,1,0,0,22.30581,35,954,17.56157,23.75413,6.19256,0,0,-0.4126379
"2971",2012,"YR2012","Tanzania","TZA",28242425168,47783107,"Tanzania","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,22.30581,32,960,17.68218,24.06409,6.381908,0,0,-0.3492572
"404",1964,"YR1964","Thailand","THA",3889130444,30870998,"Thailand","Summer",1964,"Tokyo","Japan",0,0,0,0,0,1,0,0,26.24989,22,339,17.24533,22.08145,4.836124,0,1,-0.7811092
"618",1968,"YR1968","Thailand","THA",6081009422,34785711,"Thailand","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,26.24989,22,363,17.36472,22.52844,5.163719,0,1,-0.6058173
"832",1972,"YR1972","Thailand","THA",8177872959,39057780,"Thailand","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,26.24989,25,382,17.48055,22.8247,5.344145,0,0,-0.4616006
"1046",1976,"YR1976","Thailand","THA",16985208712,43382444,"Thailand","Summer",1976,"Montreal","Canada",37,0,0,1,1,1,0,1,26.24989,23,343,17.58557,23.55561,5.970043,0,0,1.098785
"1474",1984,"YR1984","Thailand","THA",41797647302,51090390,"Thailand","Summer",1984,"Los Angeles","United States",37,0,1,0,1,1,0,1,26.24989,27,610,17.74911,24.45611,6.706999,1,4,-2.886289
"1688",1988,"YR1988","Thailand","THA",61667254411,54956736,"Thailand","Summer",1988,"Seoul","South Korea",48,0,0,1,1,1,0,1,26.24989,30,444,17.82206,24.84502,7.022962,1,0,1.179679
"1902",1992,"YR1992","Thailand","THA",111452745857,57661001,"Thailand","Summer",1992,"Barcelona","Spain",57,0,0,1,1,1,0,1,26.24989,32,692,17.87009,25.43687,7.566775,1,3,-1.682847
"2116",1996,"YR1996","Thailand","THA",181947631900,59562136,"Thailand","Summer",1996,"Atlanta","United States",50,1,0,1,2,1,0,2,26.24989,31,837,17.90253,25.92698,8.024454,1,2,-0.122233
"2330",2000,"YR2000","Thailand","THA",122725247706,62343379,"Thailand","Summer",2000,"Sydney","Australia",56,1,0,2,3,1,0,3,26.24989,34,918,17.94817,25.53321,7.585046,2,3,-0.3598827
"2544",2004,"YR2004","Thailand","THA",161339790595,65087400,"Thailand","Summer",2004,"Athina","Greece",25,3,1,4,8,1,0,8,26.24989,34,920,17.99124,25.80678,7.815537,3,4,4.140286
"2758",2008,"YR2008","Thailand","THA",272577799257,66185340,"Thailand","Summer",2008,"Beijing","China",44,2,2,0,4,1,0,4,26.24989,35,954,18.00797,26.33119,8.32322,8,9,-4.687395
"2972",2012,"YR2012","Thailand","THA",365965815820,66785001,"Thailand","Summer",2012,"London","Great Britain",51,0,2,1,3,1,0,3,26.24989,32,960,18.01699,26.62581,8.608817,4,5,-1.879192
"1476",1984,"YR1984","Togo","TGO",718149016,3140297,"Togo","Summer",1984,"Los Angeles","United States",0,0,0,0,0,1,0,0,26.79911,27,610,14.95983,20.39219,5.43236,0,2,-1.678726
"1690",1988,"YR1988","Togo","TGO",1378847400,3579803,"Togo","Summer",1988,"Seoul","South Korea",0,0,0,0,0,1,0,0,26.79911,30,444,15.09082,21.04451,5.953695,0,0,2.305741
"1904",1992,"YR1992","Togo","TGO",1692959106,3985364,"Togo","Summer",1992,"Barcelona","Spain",0,0,0,0,0,1,0,0,26.79911,32,692,15.19814,21.24974,6.051605,0,0,-0.4383371
"2118",1996,"YR1996","Togo","TGO",1465448204,4392177,"Togo","Summer",1996,"Atlanta","United States",0,0,0,0,0,1,0,0,26.79911,31,837,15.29534,21.10543,5.810091,0,0,0.3169132
"2332",2000,"YR2000","Togo","TGO",1294250280,4864753,"Togo","Summer",2000,"Sydney","Australia",0,0,0,0,0,1,0,0,26.79911,34,918,15.39753,20.9812,5.583671,0,0,-0.06931161
"2546",2004,"YR2004","Togo","TGO",1937074538,5397851,"Togo","Summer",2004,"Athina","Greece",0,0,0,0,0,1,0,0,26.79911,34,920,15.50151,21.38444,5.882933,0,0,0.3252688
"2760",2008,"YR2008","Togo","TGO",3159544509,5987491,"Togo","Summer",2008,"Beijing","China",86,0,0,1,1,1,0,1,26.79911,35,954,15.60518,21.87369,6.268511,0,0,1.181693
"2974",2012,"YR2012","Togo","TGO",3813834650,6642928,"Togo","Summer",2012,"London","Great Britain",0,0,0,0,0,1,0,0,26.79911,32,960,15.70906,22.0619,6.352838,1,1,-0.6521353
"622",1968,"YR1968","Trinidad and Tobago","TTO",758899968,931466,"Trinidad and Tobago","Summer",1968,"Ciudad de Mexico","Mexico",0,0,0,0,0,1,0,0,25.8625,22,363,13.74451,20.44738,6.702866,3,3,-2.740662
"836",1972,"YR1972","Trinidad and Tobago","TTO",1083392324,968742,"Trinidad and Tobago","Summer",1972,"Munchen","West Germany",0,0,0,0,0,1,0,0,25.8625,25,382,13.78375,20.80336,7.019609,0,0,0.1902021
"1050",1976,"YR1976","Trinidad and Tobago","TTO",2500420784,1025655,"Trinidad and Tobago","Summer",1976,"Montreal","Canada",34,1,0,0,1,1,0,1,25.8625,23,343,13.84084,21.63972,7.798883,0,0,1.718539
"1264",1980,"YR1980","Trinidad and Tobago","TTO",6235874739,1085308,"Trinidad and Tobago","Summer",1980,"Moskva","Soviet Union",0,0,0,0,0,1,0,0,25.8625,23,287,13.89737,22.55358,8.65621,1,2,-1.976307
